Game URL,Quarter,Time,Left Event,Right Event
Q5,5:40,,문성곤 교체(IN),
Q5,5:40,,이현석 교체(OUT),
Q5,5:40,팀파울,,
Q5,5:40,정인덕 파울,,
Q5,5:40,,레이션 해먼즈 수비리바운드,
Q5,5:42,정인덕 3점슛시도,,
Q5,6:03,,허훈 어시스트,
Q5,6:03,,박준영 2점슛성공,
Q5,6:17,팀파울,,
Q5,6:17,대릴 먼로 파울,,
Q5,6:17,,레이션 해먼즈 스틸,
Q5,6:17,대릴 먼로 턴오버,,
Q5,6:31,,박준영 자유투성공,
Q5,6:31,,박준영 자유투성공,
Q5,6:31,팀파울,,
Q5,6:31,정인덕 파울자유투,,
Q5,6:48,,레이션 해먼즈 수비리바운드,
Q5,6:50,칼 타마요 2점슛시도,,
Q5,7:10,,박준영 턴오버,
Q5,7:27,두경민 2점슛성공,,
Q5,7:42,,허훈 2점슛성공,
Q5,7:51,,이현석 수비리바운드,
Q5,7:54,정인덕 3점슛시도,,
Q5,8:06,,팀파울,
Q5,8:06,,한희원 파울,
Q5,8:07,대릴 먼로 수비리바운드,,
Q5,8:08,,레이션 해먼즈 2점슛시도,
Q5,8:10,,레이션 해먼즈 공격리바운드,
Q5,8:11,,레이션 해먼즈 2점슛시도,
Q5,8:31,유기상 어시스트,,
Q5,8:31,칼 타마요 3점슛성공,,
Q5,8:47,,레이션 해먼즈 2점슛성공,
Q5,9:04,팀파울,,
Q5,9:04,칼 타마요 파울,,
Q5,9:04,,팀리바운드,
Q5,9:04,,박준영 2점슛시도,
Q5,9:20,칼 타마요 2점슛성공,,
Q5,9:41,,허훈 2점슛성공,
Q5,10:00,대릴 먼로 교체(IN),,
Q5,10:00,칼 타마요 교체(IN),,
Q5,10:00,두경민 교체(IN),,
Q5,10:00,유기상 교체(IN),,
Q5,10:00,박정현 교체(OUT),,
Q5,10:00,전성현 교체(OUT),,
Q5,10:00,양준석 교체(OUT),,
Q5,10:00,최진수 교체(OUT),,
Q5,10:00,,허훈 교체(IN),
Q5,10:00,,최창진 교체(OUT),
Q5,게임시작,,,
Q5,10:00,,박준영 교체(IN),
Q5,10:00,,레이션 해먼즈 교체(IN),
Q5,10:00,,이현석 교체(IN),
Q5,10:00,,최창진 교체(IN),
Q5,10:00,,한희원 교체(IN),
Q5,10:00,박정현 교체(IN),,
Q5,10:00,전성현 교체(IN),,
Q5,10:00,정인덕 교체(IN),,
Q5,10:00,양준석 교체(IN),,
Q5,10:00,최진수 교체(IN),,
https://kbl.or.kr/match/record/S45G01N51/1,,,,
Q1,1쿼터 시작,,,
Q1,0:00,,게이지 프림 교체(OUT),
Q1,0:00,,함지훈 교체(OUT),
Q1,0:00,,이우석 교체(OUT),
Q1,0:00,,서명진 교체(OUT),
Q1,0:00,,박무빈 교체(OUT),
Q1,0:00,리온 윌리엄스 교체(OUT),,
Q1,0:00,이승현 교체(OUT),,
Q1,0:00,캘빈 제프리 에피스톨라 교체(OUT),,
Q1,0:00,이근휘 교체(OUT),,
Q1,0:00,정창영 교체(OUT),,
Q1,게임종료,,,
Q1,0:01,,서명진 2점슛성공,
Q1,0:06,팀파울,,
Q1,0:06,정창영 파울,,
Q1,0:14,리온 윌리엄스 2점슛성공,,
Q1,0:14,리온 윌리엄스 공격리바운드,,
Q1,0:17,이근휘 3점슛시도,,
Q1,0:37,,이우석 3점슛성공,
Q1,0:54,,게이지 프림 수비리바운드,
Q1,0:56,캘빈 제프리 에피스톨라 자유투시도,,
Q1,0:57,캘빈 제프리 에피스톨라 자유투성공,,
Q1,0:57,,함지훈 교체(IN),
Q1,0:57,,이승우 교체(OUT),
Q1,0:57,이승현 교체(IN),,
Q1,0:57,최준용 교체(OUT),,
Q1,0:57,,게이지 프림 교체(IN),
Q1,0:57,,숀 롱 교체(OUT),
Q1,0:57,,팀파울,
Q1,0:57,,숀 롱 파울자유투,
Q1,0:57,캘빈 제프리 에피스톨라 수비리바운드,,
Q1,0:57,,서명진 2점슛시도,
Q1,1:17,,이승우 수비리바운드,
Q1,1:19,리온 윌리엄스 2점슛시도,,
Q1,1:37,,숀 롱 턴오버,
Q1,1:52,리온 윌리엄스 어시스트,,
Q1,1:52,캘빈 제프리 에피스톨라 3점슛성공,,
Q1,1:55,리온 윌리엄스 공격리바운드,,
Q1,1:57,정창영 2점슛시도,,
Q1,2:02,리온 윌리엄스 수비리바운드,,
Q1,2:04,,이승우 2점슛시도,
Q1,2:07,,숀 롱 공격리바운드,
Q1,2:09,,박무빈 2점슛시도,
Q1,2:19,팀파울,,
Q1,2:19,캘빈 제프리 에피스톨라 파울,,
Q1,2:28,,이승우 공격리바운드,
Q1,2:31,,박무빈 2점슛시도,
Q1,2:37,최준용 교체(IN),,
Q1,2:37,이승현 교체(OUT),,
Q1,2:50,,이우석 수비리바운드,
Q1,2:52,리온 윌리엄스 2점슛시도,,
Q1,3:09,,팀속공,
Q1,3:10,,박무빈 어시스트,
Q1,3:10,,이승우 2점슛성공,
Q1,3:15,,숀 롱 수비리바운드,
Q1,3:17,이승현 2점슛시도,,
Q1,3:34,,숀 롱 어시스트,
Q1,3:34,,서명진 2점슛성공,
Q1,3:42,,숀 롱 공격리바운드,
Q1,3:45,,박무빈 3점슛시도,
Q1,4:05,이승현 어시스트,,
Q1,4:05,캘빈 제프리 에피스톨라 2점슛성공,,
Q1,4:19,,숀 롱 어시스트,
Q1,4:19,,이우석 2점슛성공,
Q1,4:30,정창영 2점슛성공,,
Q1,4:37,이승현 교체(IN),,
Q1,4:37,최준용 교체(OUT),,
Q1,4:37,,이승우 교체(IN),
Q1,4:37,,신민석 교체(OUT),
Q1,4:37,,팀파울,
Q1,4:37,,신민석 파울,
Q1,4:46,,팀파울,
Q1,4:46,,신민석 파울,
Q1,4:47,최준용 수비리바운드,,
Q1,4:49,,이우석 2점슛시도,
Q1,5:02,,숀 롱 수비리바운드,
Q1,5:04,최준용 3점슛시도,,
Q1,5:21,,숀 롱 어시스트,
Q1,5:21,,이우석 3점슛성공,
Q1,5:38,캘빈 제프리 에피스톨라 어시스트,,
Q1,5:38,이근휘 3점슛성공,,
Q1,5:44,,팀파울,
Q1,5:44,,신민석 파울,
Q1,5:59,,이우석 어시스트,
Q1,5:59,,박무빈 3점슛성공,
Q1,6:13,최준용 어시스트,,
Q1,6:13,리온 윌리엄스 2점슛성공,,
Q1,6:28,,팀파울,
Q1,6:28,,숀 롱 파울,
Q1,6:31,리온 윌리엄스 수비리바운드,,
Q1,6:33,,숀 롱 2점슛시도,
Q1,6:55,최준용 어시스트,,
Q1,6:55,리온 윌리엄스 2점슛성공,,
Q1,7:13,,박무빈 2점슛성공,
Q1,7:31,,이우석 수비리바운드,
Q1,7:34,캘빈 제프리 에피스톨라 2점슛시도,,
Q1,7:39,캘빈 제프리 에피스톨라 수비리바운드,,
Q1,7:41,,신민석 3점슛시도,
Q1,7:56,리온 윌리엄스 어시스트,,
Q1,7:56,최준용 2점슛성공,,
Q1,8:21,,숀 롱 자유투성공,
Q1,8:21,팀파울,,
Q1,8:21,정창영 파울자유투,,
Q1,8:21,,박무빈 어시스트,
Q1,8:21,,숀 롱 2점슛성공,
Q1,8:24,,이우석 수비리바운드,
Q1,8:27,이근휘 2점슛시도,,
Q1,8:30,리온 윌리엄스 스틸,,
Q1,8:31,,이우석 턴오버,
Q1,8:35,,팀리바운드,
Q1,8:36,,신민석 2점슛시도,
Q1,8:36,,신민석 공격리바운드,
Q1,8:38,최준용 블록,,
Q1,8:38,,박무빈 3점슛시도,
Q1,8:48,팀파울,,
Q1,8:48,리온 윌리엄스 파울,,
Q1,8:58,팀속공,,
Q1,8:59,캘빈 제프리 에피스톨라 2점슛성공,,
Q1,9:02,캘빈 제프리 에피스톨라 스틸,,
Q1,9:04,,숀 롱 턴오버,
Q1,9:17,,숀 롱 수비리바운드,
Q1,9:20,최준용 3점슛시도,,
Q1,9:43,,박무빈 2점슛성공,
Q1,게임시작,,,
Q1,10:00,,숀 롱 교체(IN),
Q1,10:00,,이우석 교체(IN),
Q1,10:00,,서명진 교체(IN),
Q1,10:00,,박무빈 교체(IN),
Q1,10:00,,신민석 교체(IN),
Q1,10:00,리온 윌리엄스 교체(IN),,
Q1,10:00,캘빈 제프리 에피스톨라 교체(IN),,
Q1,10:00,이근휘 교체(IN),,
Q1,10:00,정창영 교체(IN),,
Q1,10:00,최준용 교체(IN),,
Q2,2쿼터 시작,,,
Q2,0:00,,게이지 프림 교체(OUT),
Q2,0:00,,함지훈 교체(OUT),
Q2,0:00,,이우석 교체(OUT),
Q2,0:00,,미구엘 안드레 옥존 교체(OUT),
Q2,0:00,,김지완 교체(OUT),
Q2,0:00,이승현 교체(OUT),,
Q2,0:00,디온테 버튼 교체(OUT),,
Q2,0:00,김동현 교체(OUT),,
Q2,0:00,허웅 교체(OUT),,
Q2,0:00,최준용 교체(OUT),,
Q2,게임종료,,,
Q2,0:01,,함지훈 턴오버,
Q2,0:04,디온테 버튼 자유투성공,,
Q2,0:04,디온테 버튼 자유투성공,,
Q2,0:04,,이우석 교체(IN),
Q2,0:04,,이승우 교체(OUT),
Q2,0:04,,팀파울,
Q2,0:04,,게이지 프림 파울자유투,
Q2,0:10,,이승우 교체(IN),
Q2,0:10,,이우석 교체(OUT),
Q2,0:10,작전시간,,
Q2,0:10,팀리바운드,,
Q2,0:11,,미구엘 안드레 옥존 3점슛시도,
Q2,0:30,허웅 2점슛성공,,
Q2,0:41,,게이지 프림 어시스트,
Q2,0:41,,이우석 2점슛성공,
Q2,1:06,디온테 버튼 어시스트,,
Q2,1:06,이승현 2점슛성공,,
Q2,1:19,,미구엘 안드레 옥존 어시스트,
Q2,1:19,,김지완 3점슛성공,
Q2,1:21,,미구엘 안드레 옥존 공격리바운드,
Q2,1:24,,함지훈 3점슛시도,
Q2,1:39,김동현 교체(IN),,
Q2,1:39,이호현 교체(OUT),,
Q2,1:39,,이우석 교체(IN),
Q2,1:39,,이승우 교체(OUT),
Q2,1:39,,작전시간,
Q2,1:39,디온테 버튼 2점슛성공,,
Q2,1:43,디온테 버튼 수비리바운드,,
Q2,1:46,,게이지 프림 2점슛시도,
Q2,2:05,최준용 어시스트,,
Q2,2:05,이승현 2점슛성공,,
Q2,2:28,이호현 교체(IN),,
Q2,2:28,김동현 교체(OUT),,
Q2,2:28,,함지훈 자유투성공,
Q2,2:28,최준용 교체(IN),,
Q2,2:28,송교창 교체(OUT),,
Q2,2:28,팀파울,,
Q2,2:28,김동현 파울자유투,,
Q2,2:28,,이승우 교체(IN),
Q2,2:28,,이우석 교체(OUT),
Q2,2:28,,미구엘 안드레 옥존 교체(IN),
Q2,2:28,,한호빈 교체(OUT),
Q2,2:28,,한호빈 어시스트,
Q2,2:28,,함지훈 2점슛성공,
Q2,2:51,,게이지 프림 수비리바운드,
Q2,2:53,디온테 버튼 2점슛시도,,
Q2,3:01,디온테 버튼 수비리바운드,,
Q2,3:03,,게이지 프림 2점슛시도,
Q2,3:19,송교창 어시스트,,
Q2,3:19,김동현 3점슛성공,,
Q2,3:27,디온테 버튼 수비리바운드,,
Q2,3:29,,게이지 프림 2점슛시도,
Q2,3:52,,이우석 수비리바운드,
Q2,3:53,송교창 2점슛시도,,
Q2,4:07,작전시간,,
Q2,4:07,,팀속공,
Q2,4:07,,한호빈 어시스트,
Q2,4:07,,함지훈 2점슛성공,
Q2,4:10,,이우석 수비리바운드,
Q2,4:12,이승현 3점슛시도,,
Q2,4:23,,팀파울,
Q2,4:23,,한호빈 파울,
Q2,4:26,김동현 수비리바운드,,
Q2,4:28,디온테 버튼 블록,,
Q2,4:29,,이우석 2점슛시도,
Q2,4:45,팀파울,,
Q2,4:45,김동현 파울,,
Q2,5:07,,한호빈 교체(IN),
Q2,5:07,,박무빈 교체(OUT),
Q2,5:07,,팀리바운드,
Q2,5:08,이승현 3점슛시도,,
Q2,5:19,송교창 공격리바운드,,
Q2,5:21,디온테 버튼 2점슛시도,,
Q2,5:27,김동현 수비리바운드,,
Q2,5:29,,게이지 프림 3점슛시도,
Q2,5:52,,작전시간,
Q2,5:52,이승현 어시스트,,
Q2,5:52,송교창 2점슛성공,,
Q2,6:03,김동현 수비리바운드,,
Q2,6:14,,이우석 3점슛시도,
Q2,6:29,,게이지 프림 수비리바운드,
Q2,6:31,송교창 2점슛시도,,
Q2,6:37,송교창 수비리바운드,,
Q2,6:39,,박무빈 2점슛시도,
Q2,6:57,송교창 어시스트,,
Q2,6:57,이승현 2점슛성공,,
Q2,7:08,,팀파울,
Q2,7:08,,박무빈 파울,
Q2,7:08,디온테 버튼 수비리바운드,,
Q2,7:10,,게이지 프림 2점슛시도,
Q2,7:29,,함지훈 수비리바운드,
Q2,7:33,허웅 2점슛시도,,
Q2,7:54,디온테 버튼 굿디펜스,,
Q2,7:54,,게이지 프림 턴오버,
Q2,7:54,,팀파울,
Q2,7:54,,게이지 프림 파울,
Q2,7:56,,게이지 프림 스틸,
Q2,7:58,송교창 턴오버,,
Q2,8:09,,게이지 프림 2점슛성공,
Q2,8:23,디온테 버튼 어시스트,,
Q2,8:23,이승현 2점슛성공,,
Q2,8:32,디온테 버튼 수비리바운드,,
Q2,8:34,,게이지 프림 자유투시도,
Q2,8:34,,게이지 프림 자유투성공,
Q2,8:34,,김지완 교체(IN),
Q2,8:34,,서명진 교체(OUT),
Q2,8:34,팀파울,,
Q2,8:34,이승현 파울자유투,,
Q2,8:45,허웅 어시스트,,
Q2,8:45,이승현 2점슛성공,,
Q2,9:04,,게이지 프림 턴오버,
Q2,9:06,,게이지 프림 수비리바운드,
Q2,9:08,이승현 3점슛시도,,
Q2,9:25,디온테 버튼 수비리바운드,,
Q2,9:27,,서명진 2점슛시도,
Q2,9:29,,게이지 프림 수비리바운드,
Q2,9:36,허웅 2점슛시도,,
Q2,9:42,허웅 공격리바운드,,
Q2,9:44,이승현 2점슛시도,,
Q2,9:53,,팀파울,
Q2,9:53,,서명진 파울,
Q2,10:00,송교창 교체(IN),,
Q2,10:00,디온테 버튼 교체(IN),,
Q2,10:00,김동현 교체(IN),,
Q2,10:00,허웅 교체(IN),,
Q2,10:00,리온 윌리엄스 교체(OUT),,
Q2,10:00,캘빈 제프리 에피스톨라 교체(OUT),,
Q2,10:00,이근휘 교체(OUT),,
Q2,10:00,정창영 교체(OUT),,
Q2,게임시작,,,
Q2,10:00,,게이지 프림 교체(IN),
Q2,10:00,,함지훈 교체(IN),
Q2,10:00,,이우석 교체(IN),
Q2,10:00,,서명진 교체(IN),
Q2,10:00,,박무빈 교체(IN),
Q2,10:00,리온 윌리엄스 교체(IN),,
Q2,10:00,이승현 교체(IN),,
Q2,10:00,캘빈 제프리 에피스톨라 교체(IN),,
Q2,10:00,이근휘 교체(IN),,
Q2,10:00,정창영 교체(IN),,
Q3,3쿼터 시작,,,
Q3,0:00,,게이지 프림 교체(OUT),
Q3,0:00,,이우석 교체(OUT),
Q3,0:00,,미구엘 안드레 옥존 교체(OUT),
Q3,0:00,,박무빈 교체(OUT),
Q3,0:00,,신민석 교체(OUT),
Q3,0:00,송교창 교체(OUT),,
Q3,0:00,이승현 교체(OUT),,
Q3,0:00,디온테 버튼 교체(OUT),,
Q3,0:00,김동현 교체(OUT),,
Q3,0:00,이호현 교체(OUT),,
Q3,게임종료,,,
Q3,0:01,,게이지 프림 3점슛시도,
Q3,0:02,김동현 자유투성공,,
Q3,0:02,김동현 자유투시도,,
Q3,0:02,,팀파울,
Q3,0:02,,박무빈 파울자유투,
Q3,0:21,,게이지 프림 2점슛성공,
Q3,0:22,,게이지 프림 공격리바운드,
Q3,0:24,,박무빈 2점슛시도,
Q3,0:38,,신민석 교체(IN),
Q3,0:38,,이승우 교체(OUT),
Q3,0:38,팀파울,,
Q3,0:38,이호현 파울,,
Q3,0:40,,박무빈 수비리바운드,
Q3,0:42,디온테 버튼 3점슛시도,,
Q3,0:51,디온테 버튼 수비리바운드,,
Q3,0:53,,이승우 2점슛시도,
Q3,1:11,디온테 버튼 2점슛성공,,
Q3,1:23,,게이지 프림 어시스트,
Q3,1:23,,박무빈 3점슛성공,
Q3,1:38,송교창 어시스트,,
Q3,1:38,이승현 2점슛성공,,
Q3,1:59,,박무빈 어시스트,
Q3,1:59,,이승우 3점슛성공,
Q3,2:19,디온테 버튼 2점슛성공,,
Q3,2:26,,팀파울,
Q3,2:26,,박무빈 파울,
Q3,2:44,,게이지 프림 교체(IN),
Q3,2:44,,숀 롱 교체(OUT),
Q3,2:44,,숀 롱 턴오버,
Q3,3:02,송교창 2점슛성공,,
Q3,3:26,,미구엘 안드레 옥존 교체(IN),
Q3,3:26,,서명진 교체(OUT),
Q3,3:26,,팀파울,
Q3,3:26,,이승우 파울,
Q3,3:26,이승현 수비리바운드,,
Q3,3:29,,서명진 2점슛시도,
Q3,3:35,,이승우 공격리바운드,
Q3,3:36,,박무빈 2점슛시도,
Q3,4:02,이호현 2점슛성공,,
Q3,4:15,이승현 공격리바운드,,
Q3,4:17,디온테 버튼 2점슛시도,,
Q3,4:28,,팀속공,
Q3,4:30,,서명진 어시스트,
Q3,4:30,,숀 롱 2점슛성공,
Q3,4:36,,이우석 수비리바운드,
Q3,4:39,송교창 2점슛시도,,
Q3,4:43,디온테 버튼 수비리바운드,,
Q3,4:45,,이우석 3점슛시도,
Q3,4:57,,박무빈 수비리바운드,
Q3,4:59,디온테 버튼 2점슛시도,,
Q3,5:17,,숀 롱 어시스트,
Q3,5:17,,박무빈 3점슛성공,
Q3,5:40,송교창 교체(IN),,
Q3,5:40,이승현 교체(IN),,
Q3,5:40,디온테 버튼 교체(IN),,
Q3,5:40,김동현 교체(IN),,
Q3,5:40,이호현 교체(IN),,
Q3,5:40,리온 윌리엄스 교체(OUT),,
Q3,5:40,캘빈 제프리 에피스톨라 교체(OUT),,
Q3,5:40,정창영 교체(OUT),,
Q3,5:40,허웅 교체(OUT),,
Q3,5:40,최준용 교체(OUT),,
Q3,5:40,,작전시간,
Q3,5:40,최준용 어시스트,,
Q3,5:40,허웅 2점슛성공,,
Q3,5:51,허웅 수비리바운드,,
Q3,5:53,,서명진 3점슛시도,
Q3,6:09,허웅 2점슛성공,,
Q3,6:16,최준용 수비리바운드,,
Q3,6:18,,이우석 2점슛시도,
Q3,6:31,팀파울,,
Q3,6:31,캘빈 제프리 에피스톨라 파울,,
Q3,6:31,,박무빈 수비리바운드,
Q3,6:35,허웅 3점슛시도,,
Q3,6:38,캘빈 제프리 에피스톨라 스틸,,
Q3,6:40,,박무빈 턴오버,
Q3,6:52,허웅 3점슛성공,,
Q3,7:09,,이승우 어시스트,
Q3,7:09,,박무빈 2점슛성공,
Q3,7:24,,박무빈 스틸,
Q3,7:26,최준용 턴오버,,
Q3,7:39,,숀 롱 2점슛성공,
Q3,7:41,,숀 롱 공격리바운드,
Q3,7:44,,박무빈 2점슛시도,
Q3,7:54,팀파울,,
Q3,7:54,리온 윌리엄스 파울,,
Q3,8:15,리온 윌리엄스 자유투성공,,
Q3,8:15,,이승우 교체(IN),
Q3,8:15,,신민석 교체(OUT),
Q3,8:15,,팀파울,
Q3,8:15,,숀 롱 파울자유투,
Q3,8:15,최준용 어시스트,,
Q3,8:15,리온 윌리엄스 2점슛성공,,
Q3,8:25,,숀 롱 2점슛성공,
Q3,8:48,,팀리바운드,
Q3,8:50,리온 윌리엄스 2점슛시도,,
Q3,9:02,,팀파울,
Q3,9:02,,신민석 파울,
Q3,9:12,캘빈 제프리 에피스톨라 수비리바운드,,
Q3,9:14,,서명진 2점슛시도,
Q3,9:18,,서명진 수비리바운드,
Q3,9:20,허웅 3점슛시도,,
Q3,9:41,,신민석 어시스트,
Q3,9:41,,숀 롱 2점슛성공,
Q3,10:00,,숀 롱 교체(IN),
Q3,10:00,,서명진 교체(IN),
Q3,10:00,,박무빈 교체(IN),
Q3,10:00,,신민석 교체(IN),
Q3,10:00,,게이지 프림 교체(OUT),
Q3,10:00,,함지훈 교체(OUT),
Q3,10:00,,미구엘 안드레 옥존 교체(OUT),
Q3,10:00,,김지완 교체(OUT),
Q3,10:00,리온 윌리엄스 교체(IN),,
Q3,10:00,캘빈 제프리 에피스톨라 교체(IN),,
Q3,10:00,정창영 교체(IN),,
Q3,10:00,이승현 교체(OUT),,
Q3,10:00,디온테 버튼 교체(OUT),,
Q3,10:00,김동현 교체(OUT),,
Q3,게임시작,,,
Q3,10:00,,게이지 프림 교체(IN),
Q3,10:00,,함지훈 교체(IN),
Q3,10:00,,이우석 교체(IN),
Q3,10:00,,미구엘 안드레 옥존 교체(IN),
Q3,10:00,,김지완 교체(IN),
Q3,10:00,이승현 교체(IN),,
Q3,10:00,디온테 버튼 교체(IN),,
Q3,10:00,김동현 교체(IN),,
Q3,10:00,허웅 교체(IN),,
Q3,10:00,최준용 교체(IN),,
Q4,4쿼터 시작,,,
Q4,0:00,,게이지 프림 교체(OUT),
Q4,0:00,,함지훈 교체(OUT),
Q4,0:00,,이우석 교체(OUT),
Q4,0:00,,서명진 교체(OUT),
Q4,0:00,,박무빈 교체(OUT),
Q4,0:00,송교창 교체(OUT),,
Q4,0:00,리온 윌리엄스 교체(OUT),,
Q4,0:00,허웅 교체(OUT),,
Q4,0:00,최준용 교체(OUT),,
Q4,0:00,이호현 교체(OUT),,
Q4,게임종료,,,
Q4,0:01,,박무빈 3점슛시도,
Q4,0:02,,박무빈 공격리바운드,
Q4,0:03,,박무빈 3점슛시도,
Q4,0:26,송교창 교체(IN),,
Q4,0:26,이승현 교체(OUT),,
Q4,0:26,리온 윌리엄스 교체(IN),,
Q4,0:26,디온테 버튼 교체(OUT),,
Q4,0:26,,작전시간,
Q4,0:26,최준용 턴오버,,
Q4,0:43,디온테 버튼 수비리바운드,,
Q4,0:45,,게이지 프림 2점슛시도,
Q4,0:56,,함지훈 수비리바운드,
Q4,0:58,디온테 버튼 2점슛시도,,
Q4,1:04,디온테 버튼 수비리바운드,,
Q4,1:06,,박무빈 3점슛시도,
Q4,1:13,팀파울,,
Q4,1:13,최준용 파울,,
Q4,1:22,허웅 3점슛성공,,
Q4,1:31,이호현 공격리바운드,,
Q4,1:34,디온테 버튼 3점슛시도,,
Q4,1:47,,박무빈 어시스트,
Q4,1:47,,게이지 프림 2점슛성공,
Q4,2:05,디온테 버튼 2점슛성공,,
Q4,2:20,,게이지 프림 2점슛성공,
Q4,2:22,,게이지 프림 공격리바운드,
Q4,2:24,,이우석 3점슛시도,
Q4,2:39,,작전시간,
Q4,2:39,팀속공,,
Q4,2:39,이호현 어시스트,,
Q4,2:39,허웅 3점슛성공,,
Q4,2:41,이호현 수비리바운드,,
Q4,2:44,디온테 버튼 블록,,
Q4,2:44,,게이지 프림 덩크슛시도,
Q4,2:47,,이우석 수비리바운드,
Q4,2:51,이승현 2점슛시도,,
Q4,3:14,,서명진 3점슛성공,
Q4,3:26,허웅 어시스트,,
Q4,3:26,이승현 2점슛성공,,
Q4,3:38,,함지훈 2점슛성공,
Q4,3:51,,서명진 교체(IN),
Q4,3:51,,미구엘 안드레 옥존 교체(OUT),
Q4,3:51,허웅 자유투성공,,
Q4,3:51,허웅 자유투시도,,
Q4,3:51,,팀파울,
Q4,3:51,,미구엘 안드레 옥존 파울자유투,
Q4,4:03,,팀속공,
Q4,4:05,,박무빈 어시스트,
Q4,4:05,,게이지 프림 2점슛성공,
Q4,4:11,,함지훈 수비리바운드,
Q4,4:14,이호현 3점슛시도,,
Q4,4:25,최준용 수비리바운드,,
Q4,4:28,,박무빈 2점슛시도,
Q4,4:43,이승현 자유투성공,,
Q4,4:43,허웅 어시스트,,
Q4,4:43,이승현 자유투성공,,
Q4,4:43,,미구엘 안드레 옥존 교체(IN),
Q4,4:43,,서명진 교체(OUT),
Q4,4:43,,팀파울,
Q4,4:43,,박무빈 파울자유투,
Q4,4:49,,팀속공,
Q4,4:50,,게이지 프림 2점슛성공,
Q4,4:53,,게이지 프림 공격리바운드,
Q4,4:55,,박무빈 2점슛시도,
Q4,4:58,,박무빈 스틸,
Q4,5:00,디온테 버튼 턴오버,,
Q4,5:13,,팀턴오버,
Q4,5:38,허웅 어시스트,,
Q4,5:38,이승현 2점슛성공,,
Q4,5:48,,함지훈 교체(IN),
Q4,5:48,,신민석 교체(OUT)  5반칙,
Q4,5:48,,팀파울,
Q4,5:48,,신민석 파울,
Q4,5:58,이호현 교체(IN),,
Q4,5:58,송교창 교체(OUT),,
Q4,5:58,팀리바운드,,
Q4,5:58,,서명진 3점슛시도,
Q4,6:02,,이우석 수비리바운드,
Q4,6:05,디온테 버튼 2점슛시도,,
Q4,6:09,송교창 공격리바운드,,
Q4,6:11,,서명진 블록,
Q4,6:11,디온테 버튼 2점슛시도,,
Q4,6:16,최준용 수비리바운드,,
Q4,6:18,,이우석 3점슛시도,
Q4,6:34,팀파울,,
Q4,6:34,이승현 파울,,
Q4,6:34,,게이지 프림 수비리바운드,
Q4,6:34,최준용 2점슛시도,,
Q4,6:54,,팀턴오버,
Q4,7:17,,신민석 수비리바운드,
Q4,7:20,최준용 2점슛시도,,
Q4,7:40,,게이지 프림 자유투성공,
Q4,7:40,팀파울,,
Q4,7:40,이승현 파울자유투,,
Q4,7:40,,게이지 프림 2점슛성공,
Q4,7:59,최준용 자유투성공,,
Q4,7:59,최준용 자유투성공,,
Q4,7:59,최준용 자유투성공,,
Q4,7:59,,팀파울,
Q4,7:59,,게이지 프림 파울자유투,
Q4,8:15,작전시간,,
Q4,8:15,,팀속공,
Q4,8:15,,서명진 어시스트,
Q4,8:15,,이우석 3점슛성공,
Q4,8:21,,게이지 프림 수비리바운드,
Q4,8:23,디온테 버튼 2점슛시도,,
Q4,8:32,,게이지 프림 어시스트,
Q4,8:32,,신민석 3점슛성공,
Q4,8:52,디온테 버튼 자유투성공,,
Q4,8:52,디온테 버튼 자유투시도,,
Q4,8:52,,팀파울,
Q4,8:52,,게이지 프림 파울자유투,
Q4,8:57,최준용 수비리바운드,,
Q4,8:59,,박무빈 2점슛시도,
Q4,9:09,,게이지 프림 스틸,
Q4,9:11,최준용 턴오버,,
Q4,9:20,이승현 수비리바운드,,
Q4,9:22,,신민석 자유투시도,
Q4,9:22,,신민석 자유투성공,
Q4,9:22,팀파울,,
Q4,9:22,최준용 파울자유투,,
Q4,9:22,,신민석 공격리바운드,
Q4,9:22,,게이지 프림 2점슛시도,
Q4,9:39,디온테 버튼 2점슛성공,,
Q4,9:41,디온테 버튼 공격리바운드,,
Q4,9:43,이승현 2점슛시도,,
Q4,9:45,이승현 공격리바운드,,
Q4,9:47,디온테 버튼 2점슛시도,,
Q4,10:00,,서명진 교체(IN),
Q4,10:00,,미구엘 안드레 옥존 교체(OUT),
Q4,10:00,허웅 교체(IN),,
Q4,10:00,최준용 교체(IN),,
Q4,10:00,김동현 교체(OUT),,
Q4,10:00,이호현 교체(OUT),,
Q4,게임시작,,,
Q4,10:00,,게이지 프림 교체(IN),
Q4,10:00,,이우석 교체(IN),
Q4,10:00,,미구엘 안드레 옥존 교체(IN),
Q4,10:00,,박무빈 교체(IN),
Q4,10:00,,신민석 교체(IN),
Q4,10:00,송교창 교체(IN),,
Q4,10:00,이승현 교체(IN),,
Q4,10:00,디온테 버튼 교체(IN),,
Q4,10:00,김동현 교체(IN),,
Q4,10:00,이호현 교체(IN),,
Q5,4쿼터 시작,,,
Q5,0:00,,게이지 프림 교체(OUT),
Q5,0:00,,함지훈 교체(OUT),
Q5,0:00,,이우석 교체(OUT),
Q5,0:00,,서명진 교체(OUT),
Q5,0:00,,박무빈 교체(OUT),
Q5,0:00,송교창 교체(OUT),,
Q5,0:00,리온 윌리엄스 교체(OUT),,
Q5,0:00,허웅 교체(OUT),,
Q5,0:00,최준용 교체(OUT),,
Q5,0:00,이호현 교체(OUT),,
Q5,게임종료,,,
